endTime,artistName,trackName,msPlayed
2019-04-17 08:44:00-04:00,Matt and Kim,Forever,194066
2019-04-17 08:48:00-04:00,The Kooks,Naive,203506
2019-04-17 08:52:00-04:00,Two Door Cinema Club,Talk - Single Edit,216503
2019-04-17 08:54:00-04:00,Vampire Weekend,Sunflower (feat. Steve Lacy),137600
2019-04-17 08:58:00-04:00,Phoenix,1901,193106
2019-04-17 09:01:00-04:00,Yeah Yeah Yeahs,Heads Will Roll,221000
2019-04-17 09:06:00-04:00,Arctic Monkeys,I Bet You Look Good On The Dancefloor,173680
2019-04-17 09:09:00-04:00,Electric Guest,This Head I Hold,175773
2019-04-17 09:12:00-04:00,Modest Mouse,Float On,208466
2019-04-17 09:16:00-04:00,Saint Motel,Balsa Wood Bones,212746
2019-04-17 09:19:00-04:00,The Wombats,Lemon to a Knife Fight,205821
2019-04-17 09:25:00-04:00,Broken Bells,Shelter,239010
2019-04-17 09:30:00-04:00,MGMT,Kids,302840
2019-04-17 09:32:00-04:00,Klaxons,Golden Skans,165120
2019-04-17 09:36:00-04:00,Franz Ferdinand,Take Me Out,237026
2019-04-17 09:42:00-04:00,Grouplove,Tongue Tied,218013
2019-04-17 09:45:00-04:00,The Killers,For Reasons Unknown,212266
2019-04-17 09:49:00-04:00,alt-J,Fitzpleasure,219400
2019-04-17 09:52:00-04:00,Passion Pit,Sleepyhead,174760
2019-04-17 09:56:00-04:00,M83,I Need You,181280
2019-04-17 09:58:00-04:00,The xx,Intro,127920
2019-04-17 10:01:00-04:00,The Kooks,She Moves In Her Own Way,169306
2019-04-17 10:05:00-04:00,Empire of the Sun,High And Low,224840
2019-04-17 10:08:00-04:00,Smallpools,Dreaming,216253
2019-04-17 10:13:00-04:00,Miike Snow,Paddling Out,217960
2019-04-17 10:17:00-04:00,Phoenix,Lisztomania,241640
2019-04-17 10:19:00-04:00,The Maccabees,Toothpaste Kisses,159320
2019-04-17 10:47:00-04:00,Cage The Elephant,Ain't No Rest for the Wicked,175493
2019-04-17 10:51:00-04:00,Tokyo Police Club,Not My Girl,179212
2019-04-17 11:09:00-04:00,Modest Mouse,Bukowski,254666
2019-04-17 11:13:00-04:00,Ra Ra Riot,Water,280333
2019-04-17 11:17:00-04:00,Broken Bells,October,218106
2019-04-17 11:23:00-04:00,MGMT,Time to Pretend,261000
2019-04-17 11:25:00-04:00,Vampire Weekend,A-Punk,137760
2019-04-17 11:28:00-04:00,Two Door Cinema Club,Something Good Can Work,164186
2019-04-17 11:32:00-04:00,Yeah Yeah Yeahs,Zero,265786
2019-04-17 11:37:00-04:00,The Killers,Sam's Town,246026
2019-04-17 11:40:00-04:00,alt-J,Hit Me Like That Snare (feat. Rejjie Snow),179746
2019-04-17 11:44:00-04:00,Passion Pit,Hey K,242603
2019-04-17 11:48:00-04:00,M83,Outro,247026
2019-04-17 11:55:00-04:00,Cut Copy,Standing In The Middle Of The Field,331080
2019-04-17 11:58:00-04:00,The Kooks,Ooh La,208973
2019-04-17 12:01:00-04:00,Arctic Monkeys,Riot Van,134933
2019-04-17 12:05:00-04:00,Smallpools,Million Bucks,239893
2019-04-17 12:10:00-04:00,Franz Ferdinand,40',204266
2019-04-17 12:13:00-04:00,The Libertines,Can't Stand Me Now,203733
2019-04-17 12:17:00-04:00,Klaxons,Invisible Forces,222106
2019-04-17 12:19:00-04:00,The Vaccines,Ghost Town,140906
2019-04-17 12:22:00-04:00,Cage The Elephant,Ready To Let Go,187973
2019-04-17 12:26:00-04:00,STRFKR,Rawnald Gregory Erickson the Second,173693
2019-04-17 13:47:00-04:00,Empire of the Sun,On Our Way Home,183844
2019-04-17 13:48:00-04:00,Death Cab for Cutie,I Will Follow You Into The Dark,49488
2019-04-17 13:52:00-04:00,Spoon,Hot Thoughts,228653
2019-04-17 13:57:00-04:00,MGMT,TSLAMP,270013
2019-04-17 15:13:00-04:00,Phoenix,Consolation Prizes,196253
2019-04-17 15:40:00-04:00,Vampire Weekend,This Life,268600
2019-04-17 15:43:00-04:00,Yeah Yeah Yeahs,Gold Lion,187133
2019-04-17 15:44:00-04:00,The Killers,Human,53386
2019-04-17 15:47:00-04:00,Two Door Cinema Club,What You Know,191706
2019-04-17 15:52:00-04:00,Atlas Genius,Can't Be Alone Tonight,237026
2019-04-17 15:56:00-04:00,alt-J,In Cold Blood,206026
2019-04-17 15:58:00-04:00,M83,Karl,139811
2019-04-17 16:04:00-04:00,Modest Mouse,Dramamine,342000
2019-04-17 16:09:00-04:00,Arctic Monkeys,Knee Socks,257563
2019-04-17 16:13:00-04:00,Passion Pit,Carried Away,221973
2019-04-17 16:16:00-04:00,The Kooks,Naive,203506
2019-04-17 16:20:00-04:00,The Strokes,Last Nite,193373
2019-04-17 16:51:00-04:00,GrandBuda,You,174943
2019-04-17 16:54:00-04:00,Dizzy Wright,Floyd Money Mayweather,194120
2019-04-17 16:58:00-04:00,Drake,Nice For What,210746
2019-04-17 17:02:00-04:00,GRXGVR,Grip My Nine,237826
2019-04-17 17:07:00-04:00,Lupe Fiasco,"Chopper (feat. Billy Blue, Buk of Psychodrama, Trouble, Trae Tha Truth, Fam Lay & Glasses Malone)",301973
2019-04-18 08:02:00-04:00,Grouplove,Tongue Tied,60605
2019-04-18 08:02:00-04:00,Grouplove,Colours - Captain Cuts Remix,3970
2019-04-18 08:05:00-04:00,Jimmy Eat World,The Middle,165853
2019-04-18 08:10:00-04:00,Third Eye Blind,Semi-Charmed Life,268360
2019-04-18 08:12:00-04:00,blink-182,All The Small Things,167066
2019-04-18 08:16:00-04:00,Sublime,Santeria,182746
2019-04-18 08:20:00-04:00,R. Kelly,Ignition - Remix,186066
2019-04-18 08:25:00-04:00,Pretty Lights,Finally Moving,277975
2019-04-18 08:28:00-04:00,Smash Mouth,All Star,200373
2019-04-18 08:32:00-04:00,Linkin Park,In the End,216933
2019-04-18 08:40:00-04:00,Pretty Lights,Hot Like Sauce,421331
2019-04-18 08:46:00-04:00,Kanye West,Stronger,311866
2019-04-18 08:49:00-04:00,Shaggy,It Wasn't Me,227600
2019-04-18 08:54:00-04:00,Usher,Yeah! (feat. Lil Jon & Ludacris),183910
2019-04-18 15:06:00-04:00,The Ernies,Here & Now,210906
2019-04-18 15:09:00-04:00,Goldfinger,Superman,145669
2019-04-19 10:47:00-04:00,Dizzy Wright,Killem With Kindness,176064
2019-04-19 10:49:00-04:00,SunSquabi,Cinnamon,2809
2019-04-19 10:52:00-04:00,Dizzy Wright,Killem With Kindness,208272
2019-04-19 10:56:00-04:00,Sage The Gemini,Gas Pedal,207266
2019-04-19 11:00:00-04:00,Wiz Khalifa,Buss Down,238918
2019-04-19 11:05:00-04:00,Kid Ink,Cana (feat. 24hrs),245014
2019-04-19 11:08:00-04:00,Sammy Adams,Swang,194685
2019-04-19 11:12:00-04:00,K CAMP,Good Problem,219502
2019-04-19 11:15:00-04:00,Mac Miller,Missed Calls,178902
2019-04-19 11:21:00-04:00,Vic Mensa,Liquor Locker,258120
2019-04-19 11:24:00-04:00,Chiddy Bang,Mind Your Manners (feat. Icona Pop),196653
2019-04-19 11:28:00-04:00,Shwayze,Buzzin',212280
2019-04-19 11:33:00-04:00,Jay Rock,Rotation 112th (feat. Rich The Kid) - Remix,297826
2019-04-19 11:38:00-04:00,Mike WiLL Made-It,Don't Trust,202185
2019-04-19 11:40:00-04:00,A$AP Ferg,Verified,122376
2019-04-19 11:43:00-04:00,G-Eazy,Rebel,210129
2019-04-19 11:46:00-04:00,Cam Meekins,Fadeaway,169408
2019-04-19 11:50:00-04:00,KYLE,Playinwitme (Remix) [feat. Logic and Kehlani],217545
2019-04-19 11:55:00-04:00,Hendersin,All I Got,195602
2019-04-19 11:59:00-04:00,OnCue,Feel Tall,251514
2019-04-19 12:02:00-04:00,Machine Gun Kelly,LOCO,157093
2019-04-19 12:06:00-04:00,Asher Roth,I Love College,241933
2019-04-19 12:11:00-04:00,Hoodie Allen,All for Me,224049
2019-04-19 12:14:00-04:00,Mustard,Dangerous World (feat. Travis Scott & YG),165123
2019-04-19 12:17:00-04:00,Tyga,Dip (feat. Nicki Minaj),195991
2019-04-19 12:21:00-04:00,Knowmads,The Pain,249289
2019-04-19 12:27:00-04:00,T.I.,Wraith,252775
2019-04-19 12:30:00-04:00,SoMo,Back To The Start,204746
2019-04-19 12:33:00-04:00,Wiz Khalifa,Boarding Pass,156213
2019-04-19 12:36:00-04:00,Futuristic,I Guess I'll Smoke (feat. Dizzy Wright & Layzie Bone),204044
2019-04-19 12:43:00-04:00,Big Sean,Switch Up,308333
2019-04-19 12:46:00-04:00,Chiddy Bang,Nothing on We,207986
2019-04-19 12:51:00-04:00,T-Pain,I'm N Luv (Wit a Stripper) (feat. Mike Jones),265333
2019-04-19 12:54:00-04:00,Belly,Immigration To The Trap,113520
2019-04-19 12:58:00-04:00,Mike WiLL Made-It,Aries (YuGo) (feat. Pharrell & Station Wagon P),271752
2019-04-19 13:01:00-04:00,Aer,Wonderin' Why,184604
2019-04-19 13:05:00-04:00,Sammy Adams,Coast 2 Coast,201411
2019-04-19 13:08:00-04:00,Cam Meekins,Inhale,195946
2019-04-19 13:13:00-04:00,Mac Miller,Hurt Feelings,245640
2019-04-19 13:16:00-04:00,Young Money,Trophies,188320
2019-04-19 13:20:00-04:00,G-Eazy,Lady Killers (feat. Hoodie Allen),249400
2019-04-19 13:24:00-04:00,Machine Gun Kelly,Wild Boy,231373
2019-04-19 13:29:00-04:00,B.o.B,4 Lit,203833
2019-04-19 13:33:00-04:00,Jay Rock,Ask About Me feat. Lloyd,231200
2019-04-19 13:36:00-04:00,Ty Dolla $ign,Droptop in the Rain (feat. Tory Lanez),180866
2019-04-19 13:40:00-04:00,2 Chainz,No Lie,237826
2019-04-19 13:43:00-04:00,Mustard,In My Room (feat. Ty Dolla $ign & Tyga),168641
2019-04-19 13:46:00-04:00,K CAMP,FWYB,161033
2019-04-19 13:50:00-04:00,OnCue,Out of Town,202729
2019-04-19 13:53:00-04:00,Asher Roth,Blunt Cruisin’,216266
2019-04-19 13:55:00-04:00,Bryce Vine,Sour Patch Kids,96344
2019-04-19 14:05:00-04:00,Cut Copy,Saturdays,217906
2019-04-19 14:08:00-04:00,Cautious Clay,SOMETHING FOR NOTHING,166706
2019-04-19 14:09:00-04:00,Spooky Mansion,Disco Bitch,18312
2019-04-21 09:41:00-04:00,Spooky Mansion,Disco Bitch,16184
2019-04-21 09:42:00-04:00,La+ch,Gone,28421
2019-04-21 09:42:00-04:00,We Are Scientists,It's A Hit,20688
2019-04-21 09:46:00-04:00,Alison Wonderland,Run,218783
2019-04-21 09:50:00-04:00,The Cribs,Men's Needs,195697
2019-04-21 09:55:00-04:00,Empire of the Sun,We Are The People,267354
2019-04-21 09:57:00-04:00,Ween,Boys Club,146715
2019-04-21 09:59:00-04:00,Tycho,Brother,102800
2019-04-21 10:00:00-04:00,The Wombats,Lemon to a Knife Fight,63233
2019-04-21 10:00:00-04:00,L D R U,Keeping Score (feat. Paige IV),12863
2019-04-21 10:03:00-04:00,Touch Sensitive,Lay Down,43338
2019-04-21 13:00:00-04:00,Jyay,Don't Step,190944
2019-04-21 13:04:00-04:00,Felly,Desert Eagle,237480
2019-04-21 13:07:00-04:00,Jay Rock,Wow Freestyle (feat. Kendrick Lamar),175213
2019-04-21 13:12:00-04:00,ScHoolboy Q,Studio,278066
2019-04-21 13:19:00-04:00,Mac Miller,ROS,343213
2019-04-21 13:22:00-04:00,Shad,Rose Garden,179200
2019-04-21 13:26:00-04:00,Offset,Legacy (feat. Travis Scott & 21 Savage),244941
2019-04-21 13:29:00-04:00,Duckwrth,UNSTATUS QUO,177840
2019-04-21 13:34:00-04:00,Wiz Khalifa,Get Sum,219666
2019-04-21 13:38:00-04:00,J. Cole,MIDDLE CHILD,213593
2019-04-21 13:43:00-04:00,Kendrick Lamar,HiiiPower,279854
2019-04-21 13:45:00-04:00,Shane Moyer,Unlike the Rest,149125
2019-04-21 13:50:00-04:00,Logic,Alright,218280
2019-04-21 13:54:00-04:00,Childish Gambino,Feels Like Summer,207707
2019-04-21 14:42:00-04:00,Bryce Vine,Sour Patch Kids,156234
2019-04-21 14:51:00-04:00,Pretty Lights,Hot Like Sauce,421331
2019-04-21 14:55:00-04:00,Big Gigantic,Sky High,283624
2019-04-21 14:58:00-04:00,Flying Lotus,Massage Situation,167173
2019-04-21 15:02:00-04:00,RJD2,1976,147280
2019-04-21 15:06:00-04:00,Michal Menert,Out of This World (Co-Produced By SuperVision),235186
2019-04-21 15:10:00-04:00,Lotus ,Stranger Danger,253870
2019-04-21 15:16:00-04:00,Bonobo,Cirrus,352246
2019-04-21 15:19:00-04:00,Onra,Bye Bye,138432
2019-04-21 15:25:00-04:00,Emancipator,Rappahannock,314293
2019-04-21 15:29:00-04:00,Boards of Canada,Reach For The Dead,287403
2019-04-21 15:34:00-04:00,Chrome Sparks,All There Is (feat. Steffaloo),260294
2019-04-21 15:41:00-04:00,STS9,Shock Doctrine,399400
2019-04-21 15:46:00-04:00,Marvel Years,Break the Chain,292597
2019-04-21 15:50:00-04:00,Baths,Aminals,198400
2019-04-21 15:57:00-04:00,The Motet,Rynodub,392680
2019-04-21 16:05:00-04:00,Four Tet,SW9 9SL,475639
2019-04-21 16:10:00-04:00,Little People,Rouge,219507
2019-04-21 16:16:00-04:00,Jon Hopkins,A Drifting Up,387226
2019-04-21 16:20:00-04:00,Break Science,Make a Move,213333
2019-04-21 16:25:00-04:00,Late Night Radio,When in Doubt,229013
2019-04-21 16:29:00-04:00,Lusine,Two Dots,278413
2019-04-21 16:33:00-04:00,Papadosio,Fanfare for the Rain People,231801
2019-04-22 07:25:00-04:00,KIDS SEE GHOSTS,4th Dimension,153351
2019-04-22 07:29:00-04:00,Omar LinX,Interstellar,207346
2019-04-22 07:33:00-04:00,Prof,Gampo,238400
2019-04-22 07:38:00-04:00,The Grouch & Eligh,"All In (feat. Gift of Gab, Pigeon John)",293373
2019-04-22 07:43:00-04:00,Glass Animals,Lose Control,210405
2019-04-22 07:47:00-04:00,Action Bronson,Cocoa Butter,257983
2019-04-22 07:52:00-04:00,The Crest,Heart Shaped Box,259440
2019-04-22 07:56:00-04:00,Kooley High,Dear Raleigh,275906
2019-04-22 08:01:00-04:00,MSTRKRFT,Heartbreaker (feat. John Legend),192853
2019-04-22 08:06:00-04:00,Hippie Sabotage,Your Soul,324806
2019-04-22 08:13:00-04:00,Umphrey's McGee,Come as Your Kids,384543
2019-04-22 08:20:00-04:00,Antix,Hand's Up,344020
2019-04-22 08:28:00-04:00,Seth Sentry,Run,184137
2019-04-22 09:34:00-04:00,Seth Sentry,Run,53362
2019-04-22 09:37:00-04:00,Trouble Andrew,Chase Money,137013
2019-04-22 09:41:00-04:00,STRFKR,Florida,230586
2019-04-22 09:44:00-04:00,Mac Miller,Knock Knock,202806
2019-04-22 09:49:00-04:00,Pepper,Rent,218480
2019-04-22 09:53:00-04:00,Medium Troy,Space Tree,254159
2019-04-22 09:57:00-04:00,Buckwheat Groats,Tom Hanks,230341
2019-04-22 10:01:00-04:00,Wale,90210,201720
2019-04-22 10:16:00-04:00,LCD Soundsystem,Dance Yrself Clean,536471
2019-04-22 10:19:00-04:00,Smoke Dza,Continental Kush Breakfast,190512
2019-04-22 10:24:00-04:00,Weezer,Say It Ain't So,258826
2019-04-22 10:29:00-04:00,Cold War Kids,Hang Me Up To Dry,218786
2019-04-22 10:32:00-04:00,Molemen,Put Your Quarter Up,208880
2019-04-22 10:37:00-04:00,Long Beach Dub Allstars,Kick Down,283893
2019-04-22 11:01:00-04:00,MC Chris,Wiid,295609
2019-04-22 11:05:00-04:00,Nipsey Hussle,Call from the Bank (feat. Mgmt),179329
2019-04-22 11:09:00-04:00,The Holdup,The Drugs,262278
2019-04-22 11:14:00-04:00,Soulcrate Music,Sleep Awake,276346
2019-04-22 11:17:00-04:00,KIDS SEE GHOSTS,4th Dimension,153351
2019-04-22 11:22:00-04:00,Omar LinX,Interstellar,207346
2019-04-22 11:26:00-04:00,Prof,Gampo,238400
2019-04-22 12:35:00-04:00,The Grouch & Eligh,"All In (feat. Gift of Gab, Pigeon John)",79090
2019-04-22 12:51:00-04:00,The Grouch & Eligh,"All In (feat. Gift of Gab, Pigeon John)",214529
2019-04-22 12:54:00-04:00,Glass Animals,Lose Control,210405
2019-04-22 12:59:00-04:00,Action Bronson,Cocoa Butter,257983
2019-04-22 13:04:00-04:00,The Crest,Heart Shaped Box,259440
2019-04-22 13:08:00-04:00,Kooley High,Dear Raleigh,275906
2019-04-22 13:13:00-04:00,MSTRKRFT,Heartbreaker (feat. John Legend),192853
2019-04-22 13:18:00-04:00,Hippie Sabotage,Your Soul,324806
2019-04-22 13:24:00-04:00,Umphrey's McGee,Come as Your Kids,384543
2019-04-22 13:31:00-04:00,Antix,Hand's Up,344020
2019-04-22 13:35:00-04:00,Seth Sentry,Run,237245
2019-04-22 13:37:00-04:00,Trouble Andrew,Chase Money,137013
2019-04-22 13:43:00-04:00,STRFKR,Florida,230586
2019-04-22 13:47:00-04:00,Mac Miller,Knock Knock,202806
2019-04-22 13:51:00-04:00,Pepper,Rent,218480
2019-04-22 13:55:00-04:00,Medium Troy,Space Tree,254159
2019-04-22 13:59:00-04:00,Buckwheat Groats,Tom Hanks,230341
2019-04-22 14:04:00-04:00,Wale,90210,201720
2019-04-22 14:13:00-04:00,LCD Soundsystem,Dance Yrself Clean,536471
2019-04-22 14:16:00-04:00,Smoke Dza,Continental Kush Breakfast,190512
2019-04-22 14:21:00-04:00,Weezer,Say It Ain't So,258826
2019-04-22 14:25:00-04:00,Cold War Kids,Hang Me Up To Dry,218786
2019-04-22 14:28:00-04:00,Molemen,Put Your Quarter Up,208880
2019-04-22 14:33:00-04:00,Long Beach Dub Allstars,Kick Down,283893
2019-04-22 14:38:00-04:00,MC Chris,Wiid,230760
2019-04-22 14:41:00-04:00,Nipsey Hussle,Call from the Bank (feat. Mgmt),179329
2019-04-22 14:45:00-04:00,The Holdup,The Drugs,262278
2019-04-22 14:50:00-04:00,Soulcrate Music,Sleep Awake,276346
2019-04-22 14:55:00-04:00,KIDS SEE GHOSTS,4th Dimension,153351
2019-04-22 14:59:00-04:00,Omar LinX,Interstellar,207346
2019-04-22 15:03:00-04:00,Prof,Gampo,238400
2019-04-22 15:08:00-04:00,The Grouch & Eligh,"All In (feat. Gift of Gab, Pigeon John)",293373
2019-04-22 15:12:00-04:00,Glass Animals,Lose Control,210405
2019-04-22 15:16:00-04:00,Action Bronson,Cocoa Butter,257983
2019-04-22 15:21:00-04:00,The Crest,Heart Shaped Box,259440
2019-04-22 15:25:00-04:00,Kooley High,Dear Raleigh,275906
2019-04-22 15:30:00-04:00,MSTRKRFT,Heartbreaker (feat. John Legend),192853
2019-04-22 15:35:00-04:00,Hippie Sabotage,Your Soul,324806
2019-04-22 15:42:00-04:00,Umphrey's McGee,Come as Your Kids,384543
2019-04-22 15:49:00-04:00,Antix,Hand's Up,344020
2019-04-22 15:53:00-04:00,Seth Sentry,Run,237245
2019-04-22 15:55:00-04:00,Trouble Andrew,Chase Money,124751
2019-04-22 16:45:00-04:00,Trouble Andrew,Chase Money,12261
2019-04-22 17:31:00-04:00,STRFKR,Florida,230586
2019-04-22 17:35:00-04:00,Pepper,Rent,218480
2019-04-22 17:40:00-04:00,Mac Miller,Knock Knock,202806
2019-04-22 17:49:00-04:00,LCD Soundsystem,Dance Yrself Clean,536471
2019-04-22 17:51:00-04:00,Smoke Dza,Continental Kush Breakfast,87920
2019-04-22 17:55:00-04:00,Buckwheat Groats,Tom Hanks,230341
2019-04-22 17:57:00-04:00,Medium Troy,Space Tree,88726
2019-04-22 17:57:00-04:00,Molemen,Put Your Quarter Up,13653
2019-04-22 18:01:00-04:00,Jdam,Bury My Love,194139
2019-04-22 19:15:00-04:00,Dizzy Wright,Killem With Kindness,194976
2019-04-22 19:15:00-04:00,G-Eazy,Drop,2136
2019-04-22 19:15:00-04:00,Mac Miller,Objects in the Mirror,1532
2019-04-22 19:16:00-04:00,King Fantastic,Joshua Tree,1462
2019-04-22 19:16:00-04:00,Chiddy Bang,Old Ways,9032
2019-04-22 19:16:00-04:00,Cam Meekins,Fadeaway,58746
2019-04-22 19:16:00-04:00,Chiddy Bang,Nothing on We,1300
2019-04-22 19:16:00-04:00,WebsterX,doomsday,1439
2019-04-23 06:38:00-04:00,Wale,90210,8384
2019-04-23 06:39:00-04:00,MC Chris,Wiid,70442
2019-04-23 06:42:00-04:00,KIDS SEE GHOSTS,4th Dimension,153351
2019-04-23 06:48:00-04:00,Action Bronson,Cocoa Butter,257983
2019-04-23 06:52:00-04:00,Prof,Gampo,238400
2019-04-23 06:56:00-04:00,The Holdup,The Drugs,262278
2019-04-23 07:00:00-04:00,Soulcrate Music,Sleep Awake,242742
2019-04-23 07:38:00-04:00,Trouble Andrew,Chase Money,12261
2019-04-23 07:42:00-04:00,STRFKR,Florida,230586
2019-04-23 07:47:00-04:00,Mac Miller,Knock Knock,202806
2019-04-23 07:51:00-04:00,Pepper,Rent,218480
2019-04-23 07:55:00-04:00,Medium Troy,Space Tree,254159
2019-04-23 07:59:00-04:00,Buckwheat Groats,Tom Hanks,230341
2019-04-23 08:38:00-04:00,Wale,90210,201720
2019-04-23 09:25:00-04:00,LCD Soundsystem,Dance Yrself Clean,536471
2019-04-23 09:29:00-04:00,Smoke Dza,Continental Kush Breakfast,190512
2019-04-23 09:35:00-04:00,Weezer,Say It Ain't So,258826
2019-04-23 09:38:00-04:00,Cold War Kids,Hang Me Up To Dry,218786
2019-04-23 09:42:00-04:00,Molemen,Put Your Quarter Up,208880
2019-04-23 09:46:00-04:00,Long Beach Dub Allstars,Kick Down,283893
2019-04-23 09:51:00-04:00,MC Chris,Wiid,230760
2019-04-23 09:54:00-04:00,Nipsey Hussle,Call from the Bank (feat. Mgmt),179329
2019-04-23 09:59:00-04:00,The Holdup,The Drugs,262278
2019-04-23 10:03:00-04:00,Soulcrate Music,Sleep Awake,276346
2019-04-23 10:08:00-04:00,Cage The Elephant,Ain't No Rest for the Wicked,175493
2019-04-23 10:12:00-04:00,Miike Snow,Animal,263426
2019-04-23 10:16:00-04:00,Passion Pit,Carried Away,221973
2019-04-23 10:20:00-04:00,MGMT,Electric Feel,229640
2019-04-23 10:25:00-04:00,Yeah Yeah Yeahs,Heads Will Roll,221000
2019-04-23 10:28:00-04:00,Phoenix,Long Distance Call,186159
2019-04-23 10:31:00-04:00,Foals,On The Luna,192695
2019-04-23 10:34:00-04:00,Band Of Skulls,I Know What I Am,198000
2019-04-23 10:39:00-04:00,Smallpools,Million Bucks,239893
2019-04-23 10:43:00-04:00,Klaxons,Invisible Forces,222106
2019-04-23 10:46:00-04:00,Royal Blood,Figure It Out,183602
2019-04-23 10:51:00-04:00,Arctic Monkeys,Do I Wanna Know?,272394
2019-04-23 10:55:00-04:00,The Wombats,Let's Dance to Joy Division,191293
2019-04-23 10:58:00-04:00,The Kooks,Naive,203506
2019-04-23 11:02:00-04:00,Modest Mouse,Float On,208466
2019-04-23 11:06:00-04:00,Kaiser Chiefs,I Predict a Riot,231773
2019-04-23 11:10:00-04:00,Death From Above 1979,Freeze Me,198081
2019-04-23 11:13:00-04:00,Two Door Cinema Club,Something Good Can Work,164186
2019-04-23 11:17:00-04:00,Young the Giant,Cough Syrup,249520
2019-04-23 11:20:00-04:00,Grouplove,Raspberry,196026
2019-04-23 11:24:00-04:00,Matt and Kim,Forever,194066
2019-04-23 11:27:00-04:00,Vampire Weekend,A-Punk,137760
2019-04-23 12:58:00-04:00,The Hives,Hate To Say I Told You So,199759
2019-04-23 13:02:00-04:00,The Fratellis,Chelsea Dagger,215173
2019-04-23 13:06:00-04:00,Franz Ferdinand,Take Me Out,237026
2019-04-23 13:11:00-04:00,Cage The Elephant,Shake Me Down,211373
2019-04-23 13:15:00-04:00,Passion Pit,Take a Walk,264493
2019-04-23 13:20:00-04:00,MGMT,Kids,302840
2019-04-23 13:25:00-04:00,Ra Ra Riot,Bad To Worse,258733
2019-04-23 13:30:00-04:00,Local Natives,Wide Eyes,266053
2019-04-23 13:34:00-04:00,Phoenix,Embuscade,236666
2019-04-23 13:38:00-04:00,Yeah Yeah Yeahs,Y Control,240760
2019-04-23 13:42:00-04:00,The Strokes,Hard To Explain,224333
2019-04-23 13:46:00-04:00,Joywave,Tongues,234773
2019-04-23 13:50:00-04:00,Cut Copy,Saturdays,217906
2019-04-23 13:53:00-04:00,Royal Blood,"Hook, Line & Sinker",207760
2019-04-23 13:57:00-04:00,The Kooks,She Moves In Her Own Way,169306
2019-04-23 14:01:00-04:00,Bloc Party,Helicopter,220573
2019-04-23 14:10:00-04:00,Miike Snow,Burial,261120
2019-04-23 14:12:00-04:00,The Vaccines,Ghost Town,140906
2019-04-23 14:17:00-04:00,Death From Above 1979,Trainwreck 1979 - Moulder Mix with in/out fades,226693
2019-04-23 14:21:00-04:00,Hot Chip,Ready For The Floor,234240
2019-04-23 14:24:00-04:00,The Black Keys,Howlin' for You,191800
2019-04-23 14:28:00-04:00,The Wombats,Turn,207679
2019-04-23 14:31:00-04:00,Vampire Weekend,Diane Young,160066
2019-04-23 14:35:00-04:00,Spoon,Don't You Evah,216720
2019-04-23 14:39:00-04:00,Modest Mouse,The View,250093
2019-04-23 14:44:00-04:00,Grouplove,Colours - Captain Cuts Remix,272321
2019-04-23 14:49:00-04:00,MGMT,When You Die,263880
2019-04-23 15:23:00-04:00,Ra Ra Riot,Water,280333
2019-04-23 15:27:00-04:00,Cage The Elephant,Night Running,208133
2019-04-23 15:30:00-04:00,Smallpools,Dreaming,216253
2019-04-23 15:35:00-04:00,Franz Ferdinand,40',204266
2019-04-23 15:38:00-04:00,Arctic Monkeys,I Bet You Look Good On The Dancefloor,173680
2019-04-23 15:42:00-04:00,The White Stripes,Icky Thump,254533
2019-04-23 15:46:00-04:00,Friendly Fires,Kiss Of Life,250333
2019-04-23 15:51:00-04:00,Yeah Yeah Yeahs,Heads Will Roll,221000
2019-04-23 16:34:00-04:00,Dead End Road,Sin City - Tony Hawk's Underground 2,5781
2019-04-23 16:34:00-04:00,Mos Def,Body Rock,3114
2019-04-23 16:34:00-04:00,Cam Meekins,Inhale,2858
2019-04-23 16:34:00-04:00,YoungBoy Never Broke Again,Slime Belief,39274
2019-04-23 16:35:00-04:00,Zeke,Long Train Runnin',2560
2019-04-23 16:35:00-04:00,Ramones,Blitzkrieg Bop - 2016 Remaster,2431
2019-04-23 16:37:00-04:00,Electric Frankenstein,Annie's Grave,123706
2019-04-23 16:41:00-04:00,Dead Boys,Sonic Reducer,189333
2019-04-23 16:46:00-04:00,N.W.A.,Express Yourself - Remastered 2000,262478
2019-04-23 16:47:00-04:00,Assorted Jelly Beans,Rebel Yell,64935
2019-04-23 16:51:00-04:00,The Adicts,Viva La Revolution,228746
2019-04-23 16:55:00-04:00,Xzibit,Paparazzi - Live,236306
2019-04-23 17:00:00-04:00,Naughty By Nature,Pin the Tail on the Donkey,227506
2019-04-23 17:05:00-04:00,Public Enemy,By The Time I Get To Arizona,288666
2019-04-23 17:07:00-04:00,Turbonegro,Sailor Man,120360
2019-04-23 17:12:00-04:00,Aesop Rock,No Jumper Cables,306266
2019-04-23 17:17:00-04:00,Less Than Jake,That's Why They Call It a Union,183906
2019-04-23 17:20:00-04:00,Alkaline Trio,Armageddon,169173
2019-04-23 17:23:00-04:00,Five Horse Johnson,Mississippi King,214600
2019-04-23 17:28:00-04:00,Fu Manchu,Evil Eye,285680
2019-04-23 17:34:00-04:00,Jane's Addiction,Suffer Some,254560
2019-04-23 17:38:00-04:00,Handsome Boy Modeling School,Holy Calamity [Bear Witness II],241933
2019-04-23 17:41:00-04:00,The Offspring,Blackball,204173
